Tipo Documento,Canal de Registro,Edad,Género,Nivel de Estudio,Título Homologado,Ciudad de Residencia,Fecha Registro,Programa de Gobierno,Condiciones Especiales,Situación Laboral,Fecha Actualización,Zona,Mes,Año,Punto Atención,Rango Edad
Cédula de Ciudadanía,Autoregistro,22,M,ND,ND,SOLEDAD,30/09/2020 02:16:58 PM,NA,NA,NO REGISTRA,30/09/2020 02:16:58 PM,ND,9,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,18,F,Media(10-13),Bachiller,BARRANQUILLA,30/09/2020 07:42:08 p.m.,NA,NA,Desempleado,30/09/2020 07:42:08 p.m.,Urbano,9,"2,020",Barrio Simón Bolívar,18 - 28
Cédula de Ciudadanía,Autoregistro,37,F,Media(10-13),No ha terminado,BARRANQUILLA,01/10/2020 08:03:01 p.m.,NA,NA,Desempleado,01/10/2020 08:03:01 p.m.,Urbano,10,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Autoregistro,40,M,Universitaria,Ingeniero Electrónico y De Telecomunicaciones,BARRANQUILLA,02/10/2020 12:29:50 p.m.,NA,NA,Desempleado,02/10/2020 12:29:50 p.m.,Urbano,10,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Autoregistro,22,F,Universitaria,psicóloga,BARRANQUILLA,05/10/2020 11:55:04 p.m.,NA,NA,Independiente,05/10/2020 11:55:04 p.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Autoregistro,24,F,ND,ND,BARRANQUILLA,06/10/2020 02:09:04 p.m.,NA,NA,NO REGISTRA,06/10/2020 02:09:04 p.m.,ND,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Autoregistro,39,F,ND,ND,BARRANQUILLA,13/10/2020 11:29:38 a.m.,NA,NA,NO REGISTRA,13/10/2020 11:29:38 a.m.,ND,10,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Autoregistro,48,M,ND,ND,BARRANQUILLA,13/10/2020 12:45:46 p.m.,NA,NA,NO REGISTRA,13/10/2020 12:45:46 p.m.,ND,10,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Agencia,23,F,Técnica Laboral,TECNICO EN GESTION DE MERCADEO,BARRANQUILLA,14/10/2020 03:33:38 p.m.,Víctimas del conflicto armado,,Desempleado,14/10/2020 03:33:38 p.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,19,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,14/10/2020 04:24:39 p.m.,NA,NA,Desempleado,14/10/2020 04:24:39 p.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,25,F,Técnica Laboral,TECNICO EN ADMINISTRACION,BARRANQUILLA,14/10/2020 11:40:32 a.m.,NA,NA,Desempleado,14/10/2020 11:40:32 a.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,37,M,Técnica Laboral,TECNICO EN SEGURIDAD INDUSTRIAL,BARRANQUILLA,15/10/2020 10:40:42 a.m.,NA,NA,Desempleado,15/10/2020 10:40:42 a.m.,Urbano,10,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,54,M,Básica Primaria(1-5),BASICA PRIMARIA,BARRANQUILLA,15/10/2020 10:59:23 a.m.,NA,NA,Desempleado,15/10/2020 10:59:23 a.m.,Urbano,10,"2,020",Barrios Modelo,51 - 60
Cédula de Ciudadanía,Agencia,49,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,15/10/2020 11:15:52 a.m.,NA,NA,Desempleado,15/10/2020 11:15:52 a.m.,Urbano,10,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Agencia,38,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,15/10/2020 11:43:50 a.m.,Víctimas del conflicto armado,,Desempleado,15/10/2020 11:43:50 a.m.,Urbano,10,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Autoregistro,50,M,ND,ND,BARRANQUILLA,15/10/2020 12:11:48 p.m.,NA,NA,NO REGISTRA,15/10/2020 12:11:48 p.m.,ND,10,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Agencia,58,M,Media(10-13),BACHILLER INTEGRAL,BARRANQUILLA,15/10/2020 12:16:20 p.m.,NA,NA,Desempleado,15/10/2020 12:16:20 p.m.,Urbano,10,"2,020",Barrios Modelo,51 - 60
Cédula de Ciudadanía,Agencia,35,F,Media(10-13),BACHILLER EN CIENCIAS,BARRANQUILLA,15/10/2020 12:31:53 p.m.,NA,NA,Desempleado,15/10/2020 12:31:53 p.m.,Urbano,10,"2,020",Barrios Modelo,29 - 39
Documento Nacional de Identificación,Agencia,23,F,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,15/10/2020 12:50:51 p.m.,NA,NA,Desempleado,15/10/2020 12:50:51 p.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Documento Nacional de Identificación,Agencia,38,M,Media(10-13),BACHILLER EN CIENCIAS,BARRANQUILLA,15/10/2020 01:10:38 p.m.,NA,NA,Desempleado,15/10/2020 01:10:38 p.m.,Urbano,10,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,23,M,Universitaria,LICENCIADO EN RELACIONES INDUSTRIALES,BARRANQUILLA,15/10/2020 01:25:30 p.m.,NA,NA,Desempleado,15/10/2020 01:25:30 p.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,27,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,15/10/2020 11:57:10 a.m.,NA,NA,Desempleado,15/10/2020 11:57:10 a.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Documento Nacional de Identificación,Agencia,51,F,ND,ND,BARRANQUILLA,15/10/2020 01:53:13 p.m.,NA,NA,Desempleado,15/10/2020 01:53:13 p.m.,Urbano,10,"2,020",Barrios Modelo,51 - 60
Cédula de Ciudadanía,Autoregistro,55,M,Especialización,ABOGADO,BARRANQUILLA,15/10/2020 03:37:18 p.m.,NA,NA,Independiente,15/10/2020 03:37:18 p.m.,Urbano,10,"2,020",Barrios Modelo,51 - 60
Documento Nacional de Identificación,Autoregistro,24,F,Media(10-13),bachiller,BARRANQUILLA,15/10/2020 04:09:17 p.m.,NA,NA,Desempleado,15/10/2020 04:09:17 p.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Autoregistro,25,M,ND,ND,BARRANQUILLA,16/10/2020 10:35:59 a.m.,NA,NA,NO REGISTRA,16/10/2020 10:35:59 a.m.,ND,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Autoregistro,25,M,Técnica Laboral,Auxiliar en comunicación,BARRANQUILLA,16/10/2020 05:09:50 p.m.,NA,NA,Desempleado,16/10/2020 05:09:50 p.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,27,F,Universitaria,ADMINISTRADOR DE EMPRESAS,BARRANQUILLA,20/10/2020 11:49:21 a.m.,NA,NA,Desempleado,20/10/2020 11:49:21 a.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Autoregistro,22,F,Maestría,Magister en gerencia del talento humano,BARRANQUILLA,20/10/2020 07:23:52 p.m.,NA,NA,Desempleado,20/10/2020 07:23:52 p.m.,Rural,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,23,M,Tecnológica,TECNOLOGA EN ALTA TENSION EN ELECTRICIDAD,BARRANQUILLA,21/10/2020 08:38:38 a.m.,Víctimas del conflicto armado,,Desempleado,21/10/2020 08:38:38 a.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Agencia,25,M,Universitaria,INGENIERO INDUSTRIAL,BARRANQUILLA,22/10/2020 09:23:52 a.m.,NA,NA,Desempleado,22/10/2020 09:23:52 a.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Autoregistro,22,F,Técnica Laboral,auxiliar administrativo,BARRANQUILLA,22/10/2020 02:23:24 p.m.,NA,NA,Desempleado,22/10/2020 02:23:24 p.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Autoregistro,38,F,Especialización,especialista en auditoria en servicios de salud,BARRANQUILLA,26/10/2020 01:51:44 p.m.,NA,NA,Desempleado,26/10/2020 01:51:44 p.m.,Urbano,10,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Autoregistro,27,F,ND,ND,BARRANQUILLA,27/10/2020 05:58:38 p.m.,NA,NA,Empleado,27/10/2020 05:58:38 p.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Autoregistro,42,M,Maestría,MAGISTER EN ADMINISTRACION DE EMPRESAS  E INNOVACION,BARRANQUILLA,27/10/2020 06:17:39 p.m.,NA,NA,Independiente,27/10/2020 06:17:39 p.m.,Urbano,10,"2,020",Barrios Modelo,40 - 50
Cédula de Ciudadanía,Agencia,39,M,Tecnológica,TECNICO SUPERIOR UNIVERSITARIO EN ADMINISTRACION DE PERSONAL,BARRANQUILLA,29/10/2020 10:11:59 a.m.,NA,NA,Desempleado,29/10/2020 10:11:59 a.m.,Urbano,10,"2,020",Barrios Modelo,29 - 39
Cédula de Ciudadanía,Agencia,26,M,Media(10-13),BACHILLER,BARRANQUILLA,29/10/2020 11:17:34 a.m.,Víctimas del conflicto armado,,Desempleado,29/10/2020 11:17:34 a.m.,Urbano,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Autoregistro,57,M,ND,ND,BARRANQUILLA,29/10/2020 06:46:00 p.m.,NA,NA,NO REGISTRA,29/10/2020 06:46:00 p.m.,ND,10,"2,020",Barrios Modelo,51 - 60
Cédula de Ciudadanía,Autoregistro,20,F,ND,ND,BARRANQUILLA,30/10/2020 11:10:50 a.m.,NA,NA,NO REGISTRA,30/10/2020 11:10:50 a.m.,ND,10,"2,020",Barrios Modelo,18 - 28
Cédula de Ciudadanía,Autoregistro,23,F,Técnica Laboral,Auxiliar Juzgado Y Tribunal,BARRANQUILLA,30/10/2020 12:19:10 p.m.,NA,NA,NO REGISTRA,30/10/2020 12:19:10 p.m.,ND,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,28,F,ND,ND,BARRANQUILLA,30/10/2020 12:50:12 p.m.,NA,NA,Desempleado,30/10/2020 12:50:12 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,39,F,Universitaria,Administrador de Empresas,BARRANQUILLA,30/10/2020 01:54:00 p.m.,NA,NA,Desempleado,30/10/2020 01:54:00 p.m.,Urbano,10,"2,020",Barrios San José,29 - 39
Cédula de Ciudadanía,Agencia,24,M,Universitaria,Administración de Empresas,BARRANQUILLA,30/10/2020 02:33:46 p.m.,NA,NA,Desempleado,30/10/2020 02:33:46 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,21,F,Técnica Laboral,Técnico en talento humano,BARRANQUILLA,30/10/2020 08:00:59 p.m.,NA,NA,Desempleado,30/10/2020 08:00:59 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,22,M,ND,ND,BARRANQUILLA,29/10/2020 10:06:35 a.m.,NA,NA,Primer Empleo,29/10/2020 10:06:35 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,28,F,ND,ND,BARRANQUILLA,31/10/2020 09:24:55 p.m.,NA,NA,NO REGISTRA,31/10/2020 09:24:55 p.m.,ND,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,19,F,Media(10-13),Bachiller,BARRANQUILLA,29/10/2020 07:13:55 p.m.,NA,NA,Primer Empleo,29/10/2020 07:13:55 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,31,F,Técnica Profesional,TECNICO PROFESIONAL EN ASISTENCIA ADMINISTRATIVA,BARRANQUILLA,30/10/2020 12:32:31 a.m.,NA,NA,Empleado,30/10/2020 12:32:31 a.m.,Urbano,10,"2,020",Barrios San José,29 - 39
Cédula de Ciudadanía,Autoregistro,48,F,ND,ND,BARRANQUILLA,30/10/2020 08:54:05 a.m.,NA,NA,NO REGISTRA,30/10/2020 08:54:05 a.m.,ND,10,"2,020",Barrios San José,40 - 50
Cédula de Ciudadanía,Agencia,36,F,ND,ND,BARRANQUILLA,30/10/2020 10:39:43 a.m.,NA,NA,Desempleado,30/10/2020 10:39:43 a.m.,Urbano,10,"2,020",Barrios San José,29 - 39
Cédula de Ciudadanía,Agencia,40,F,Técnica Laboral,TÉCNICO EN CONTABILIDAD SISTEMATIZADA,BARRANQUILLA,30/10/2020 11:07:33 a.m.,NA,NA,Desempleado,30/10/2020 11:07:33 a.m.,Urbano,10,"2,020",Barrios San José,40 - 50
Cédula de Ciudadanía,Autoregistro,35,F,ND,ND,BARRANQUILLA,29/10/2020 01:18:57 p.m.,NA,NA,Cesante por Emergencia Sanitaria,29/10/2020 01:18:57 p.m.,Urbano,10,"2,020",Barrios San José,29 - 39
Cédula de Ciudadanía,Agencia,44,F,ND,ND,BARRANQUILLA,29/10/2020 02:58:18 p.m.,NA,NA,NO REGISTRA,29/10/2020 02:58:18 p.m.,ND,10,"2,020",Barrios San José,40 - 50
Cédula de Ciudadanía,Autoregistro,33,M,Tecnológica,Tecnólogo en construcción,BARRANQUILLA,29/10/2020 03:13:57 p.m.,NA,NA,Desempleado,29/10/2020 03:13:57 p.m.,Urbano,10,"2,020",Barrios San José,29 - 39
Cédula de Ciudadanía,Agencia,27,F,ND,ND,BARRANQUILLA,29/10/2020 03:47:38 p.m.,NA,NA,Desempleado,29/10/2020 03:47:38 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,57,M,Media(10-13),BACHILLER,BARRANQUILLA,29/10/2020 04:06:00 p.m.,NA,NA,Desempleado,29/10/2020 04:06:00 p.m.,Urbano,10,"2,020",Barrios San José,51 - 60
Cédula de Ciudadanía,Autoregistro,38,M,Universitaria,Contador publico,SOLEDAD,29/10/2020 04:16:06 p.m.,NA,NA,NO REGISTRA,29/10/2020 04:16:06 p.m.,ND,10,"2,020",Barrios San José,29 - 39
Documento Nacional de Identificación,Agencia,26,M,Técnica Profesional,Técnico Medio Industrial Mención Mecánica Automotriz.,BARRANQUILLA,29/10/2020 11:22:34 a.m.,NA,NA,Desempleado,29/10/2020 11:22:34 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,54,M,ND,ND,BARRANQUILLA,29/10/2020 10:37:31 a.m.,NA,NA,Desempleado,29/10/2020 10:37:31 a.m.,Urbano,10,"2,020",Barrios San José,51 - 60
Cédula de Ciudadanía,Autoregistro,23,F,ND,ND,BARRANQUILLA,28/10/2020 06:00:26 p.m.,NA,NA,NO REGISTRA,28/10/2020 06:00:26 p.m.,ND,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,21,F,Básica Secundaria(6-9),mercadeo y ventas,BARRANQUILLA,28/10/2020 06:32:05 p.m.,NA,NA,Desempleado,28/10/2020 06:32:05 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,22,F,ND,ND,BARRANQUILLA,28/10/2020 08:05:02 p.m.,NA,NA,NO REGISTRA,28/10/2020 08:05:02 p.m.,ND,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,52,M,Media(10-13),bachiller,BARRANQUILLA,29/10/2020 08:23:36 a.m.,NA,NA,Desempleado,29/10/2020 08:23:36 a.m.,Urbano,10,"2,020",Barrios San José,51 - 60
Cédula de Ciudadanía,Agencia,20,F,Técnica Laboral,Técnico en Asistencia Administrativa,BARRANQUILLA,28/10/2020 09:59:42 a.m.,NA,NA,Desempleado,28/10/2020 09:59:42 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Documento Nacional de Identificación,Autoregistro,23,F,Universitaria,Ingeniera en Sistemas de calidad y ambiente,BARRANQUILLA,28/10/2020 10:09:26 a.m.,NA,NA,Desempleado,28/10/2020 10:09:26 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,46,M,Media(10-13),BACHILLER ACADÉMICO,BARRANQUILLA,28/10/2020 10:20:27 a.m.,NA,NA,Desempleado,28/10/2020 10:20:27 a.m.,Urbano,10,"2,020",Barrios San José,40 - 50
Cédula de Ciudadanía,Agencia,33,M,Técnica Profesional,Tecnico Auxiliar de Enfermería,BARRANQUILLA,28/10/2020 10:39:26 a.m.,NA,NA,Desempleado,28/10/2020 10:39:26 a.m.,Urbano,10,"2,020",Barrios San José,29 - 39
Cédula de Ciudadanía,Agencia,19,M,Técnica Profesional,Técnica Profesional en Mantenimiento Electromecánico,BARRANQUILLA,28/10/2020 11:26:19 a.m.,NA,NA,Primer Empleo,28/10/2020 11:26:19 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,21,M,Técnica Profesional,Técnica Profesional en Mantenimiento Electromecánico,BARRANQUILLA,28/10/2020 11:36:43 a.m.,Víctimas del conflicto armado,,Primer Empleo,28/10/2020 11:36:43 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,22,M,Media(10-13),bachiller,BARRANQUILLA,28/10/2020 01:03:35 p.m.,NA,NA,NO REGISTRA,28/10/2020 01:03:35 p.m.,ND,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,23,M,Media(10-13),Bachiller academico,BARRANQUILLA,28/10/2020 01:04:17 p.m.,NA,NA,Desempleado,28/10/2020 01:04:17 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,20,F,Media(10-13),BACHILLER COMERCIAL,BARRANQUILLA,28/10/2020 01:49:59 p.m.,NA,NA,Desempleado,28/10/2020 01:49:59 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Documento Nacional de Identificación,Agencia,23,F,Universitaria,TECNO EN ADMON DE PERSONAL,BARRANQUILLA,28/10/2020 02:44:43 p.m.,NA,NA,Desempleado,28/10/2020 02:44:43 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,49,F,Técnica Laboral,AUXILIAR EN SECRETARIADO GERENCIAL,BARRANQUILLA,28/10/2020 02:58:26 p.m.,NA,NA,Desempleado,28/10/2020 02:58:26 p.m.,Urbano,10,"2,020",Barrios San José,40 - 50
Cédula de Ciudadanía,Autoregistro,35,F,ND,ND,BARRANQUILLA,28/10/2020 03:30:12 p.m.,NA,NA,NO REGISTRA,28/10/2020 03:30:12 p.m.,ND,10,"2,020",Barrios San José,29 - 39
Documento Nacional de Identificación,Agencia,31,M,Universitaria,LICENCIADO EN QUIMICA,BARRANQUILLA,28/10/2020 04:01:10 p.m.,NA,NA,Desempleado,28/10/2020 04:01:10 p.m.,Urbano,10,"2,020",Barrios San José,29 - 39
Cédula de Ciudadanía,Autoregistro,45,F,Básica Secundaria(6-9),Bachiller,BARRANQUILLA,28/10/2020 04:21:15 p.m.,NA,NA,Desempleado,28/10/2020 04:21:15 p.m.,Urbano,10,"2,020",Barrios San José,40 - 50
Cédula de Ciudadanía,Autoregistro,45,F,Universitaria,CONTADURIA PUBLICA,BARRANQUILLA,27/10/2020 07:13:54 p.m.,NA,NA,Desempleado,27/10/2020 07:13:54 p.m.,Urbano,10,"2,020",Barrios San José,40 - 50
Cédula de Ciudadanía,Autoregistro,25,M,ND,ND,BARRANQUILLA,27/10/2020 07:35:54 p.m.,NA,NA,NO REGISTRA,27/10/2020 07:35:54 p.m.,ND,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,21,F,Universitaria,Administrador financiero,BARRANQUILLA,28/10/2020 12:35:05 a.m.,NA,NA,NO REGISTRA,28/10/2020 12:35:05 a.m.,ND,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,25,F,Universitaria,Administración Gerencia Industrial,BARRANQUILLA,28/10/2020 08:33:40 a.m.,NA,NA,Desempleado,28/10/2020 08:33:40 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,24,F,Universitaria,ADMINISTRACIÓN DE EMPRESAS HOTELERAS Y TURÍSTICAS,BARRANQUILLA,28/10/2020 08:58:39 a.m.,NA,NA,Primer Empleo,28/10/2020 08:58:39 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,26,M,Media(10-13),BACHILLER ACADEMICO,BARRANQUILLA,28/10/2020 09:00:37 a.m.,NA,NA,Desempleado,28/10/2020 09:00:37 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,52,M,ND,ND,BARRANQUILLA,28/10/2020 09:21:54 a.m.,NA,NA,NO REGISTRA,28/10/2020 09:21:54 a.m.,ND,10,"2,020",Barrios San José,51 - 60
Documento Nacional de Identificación,Agencia,37,M,Media(10-13),BACHILLER TECNICO EN INFORMATICA,BARRANQUILLA,28/10/2020 09:23:15 a.m.,NA,NA,Desempleado,28/10/2020 09:23:15 a.m.,Urbano,10,"2,020",Barrios San José,29 - 39
Documento Nacional de Identificación,Agencia,26,F,Media(10-13),BACHILLER EN HUMANIDADES,BARRANQUILLA,26/10/2020 04:58:27 p.m.,NA,NA,Desempleado,26/10/2020 04:58:27 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,25,F,Media(10-13),Bachiller,BARRANQUILLA,26/10/2020 07:16:56 p.m.,NA,NA,NO REGISTRA,26/10/2020 07:16:56 p.m.,ND,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,52,F,ND,ND,MANATÍ,26/10/2020 10:18:59 p.m.,NA,NA,NO REGISTRA,26/10/2020 10:18:59 p.m.,ND,10,"2,020",Barrios San José,51 - 60
Cédula de Ciudadanía,Agencia,21,M,ND,ND,BARRANQUILLA,27/10/2020 09:48:07 a.m.,NA,NA,Desempleado,27/10/2020 09:48:07 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,21,F,Universitaria,Licenciatura en biología y química,BARRANQUILLA,19/04/2016 11:10:41 a.m.,NA,NA,Desempleado,27/10/2020 11:02:10 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,25,F,ND,ND,BARRANQUILLA,27/10/2020 11:21:16 a.m.,NA,NA,NO REGISTRA,27/10/2020 11:21:16 a.m.,ND,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,49,M,ND,ND,BARRANQUILLA,27/10/2020 11:32:50 a.m.,NA,NA,NO REGISTRA,27/10/2020 11:32:50 a.m.,ND,10,"2,020",Barrios San José,40 - 50
Cédula de Ciudadanía,Agencia,42,M,Media(10-13),bachiller,BARRANQUILLA,27/10/2020 01:44:45 p.m.,NA,NA,Desempleado,27/10/2020 01:44:45 p.m.,Urbano,10,"2,020",Barrios San José,40 - 50
Cédula de Ciudadanía,Autoregistro,47,M,ND,ND,BARRANQUILLA,27/10/2020 02:49:15 p.m.,NA,NA,NO REGISTRA,27/10/2020 02:49:15 p.m.,ND,10,"2,020",Barrios San José,40 - 50
Cédula de Ciudadanía,Autoregistro,23,F,ND,ND,BARRANQUILLA,27/10/2020 02:55:33 p.m.,NA,NA,Desempleado,27/10/2020 02:55:33 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,21,F,Técnica Profesional,tecnico en ventas de productos y servicios,BARRANQUILLA,27/10/2020 03:43:56 p.m.,NA,NA,Desempleado,27/10/2020 03:43:56 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,21,F,Tecnológica,TECNÓLOGO EN GESTIÓN ADMINISTRATIVA,BARRANQUILLA,26/10/2020 10:50:17 a.m.,NA,NA,Desempleado,26/10/2020 10:50:17 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,27,M,Media(10-13),BACHILLER,BARRANQUILLA,26/10/2020 11:34:52 a.m.,NA,NA,Desempleado,26/10/2020 11:34:52 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Documento Nacional de Identificación,Autoregistro,27,F,Universitaria,educacion especial en dificultades del aprendizaje,BARRANQUILLA,26/10/2020 04:30:08 p.m.,NA,NA,Primer Empleo,26/10/2020 04:30:08 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,33,F,Universitaria,filosofo,BARRANQUILLA,25/10/2020 02:46:31 p.m.,NA,NA,Empleado,25/10/2020 02:46:31 p.m.,Urbano,10,"2,020",Barrios San José,29 - 39
Cédula de Ciudadanía,Agencia,24,F,Técnica Laboral,AUXILIAR DE ENFERMERÍA,BARRANQUILLA,26/10/2020 09:28:24 a.m.,NA,NA,Desempleado,26/10/2020 09:28:24 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,31,F,Básica Secundaria(6-9),BACHILLER COMERCIAL,BARRANQUILLA,26/10/2020 10:04:58 a.m.,NA,NA,Desempleado,26/10/2020 10:04:58 a.m.,Urbano,10,"2,020",Barrios San José,29 - 39
Cédula de Ciudadanía,Autoregistro,44,F,ND,ND,SOLEDAD,26/10/2020 10:09:47 a.m.,NA,NA,Independiente,26/10/2020 10:09:47 a.m.,Urbano,10,"2,020",Barrios San José,40 - 50
Cédula de Ciudadanía,Agencia,22,M,Media(10-13),BACHILLER ACADÉMICO,BARRANQUILLA,26/10/2020 10:17:20 a.m.,NA,NA,Primer Empleo,26/10/2020 10:17:20 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,52,M,ND,ND,BARRANQUILLA,23/10/2020 05:34:13 p.m.,NA,NA,NO REGISTRA,23/10/2020 05:34:13 p.m.,ND,10,"2,020",Barrios San José,51 - 60
Cédula de Ciudadanía,Autoregistro,27,F,Técnica Laboral,Técnico en mercadeo y ventas,SANTO TOMÁS,23/10/2020 06:48:41 p.m.,NA,NA,NO REGISTRA,23/10/2020 06:48:41 p.m.,ND,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,23,F,Universitaria,INGENIERO INDUSTRIAL,BARRANQUILLA,23/10/2020 07:49:34 p.m.,NA,NA,Primer Empleo,23/10/2020 07:49:34 p.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Autoregistro,20,F,ND,ND,SOLEDAD,24/10/2020 09:47:42 a.m.,NA,NA,Primer Empleo,24/10/2020 09:47:42 a.m.,Urbano,10,"2,020",Barrios San José,18 - 28
Cédula de Ciudadanía,Agencia,38,F,Técnica Laboral,TÉCNICO EN PRMERA INFANCIA,BARRANQUILLA,24/10/2020 11:30:56 a.m.,Víctimas del conflicto armado,,Desempleado,24/10/2020 11:30:56 a.m.,Urbano,10,"2,020",Barrios San José,29 - 39
Cédula de Ciudadanía,Autoregistro,41,F,ND,ND,BARRANQUILLA,24/10/2020 06:52:15 p.m.,NA,NA,NO REGISTRA,24/10/2020 06:52:15 p.m.,ND,10,"2,020",Barrios San José,40 - 50
